EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
30566869,COLLEGE OPTIONS FOUNDATION INC,% TERRY WILFONG,128 WILLOW CREEK DR,PEACHTREE CTY,GA,30269-1695,0,3,3,2000,200706,1,15,0,1,1,202412.0,4,5,1,0,12,324774.0,648915.0,648915.0,B80,DBA JROTC-JR RESR OFF TRNG CORP OF
20762617,LADONALD & MARCIA ENSLEY MINISTRIES,% LADONALD ENSLEY,6304 CYPRESS POINT DR,MONROE,LA,71203-3210,0,3,3,2100,200609,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,X20,
10749446,FALLEN FEATHERS RESCUE REHABILITATION & EDUCATION CORP,% JOANNE KIERAN,9532 W CIELO GRANDE,PEORIA,AZ,85383-1104,0,3,3,1000,201407,1,15,0,1,1,202412.0,2,3,2,0,12,11386.0,40540.0,40540.0,D20,
30565213,DIVINE LIFE CHURCH,% TONY WADE,5270 RIVERDALE RD,MEMPHIS,TN,38141-8542,0,3,3,7000,200709,1,10,0,1,1,,0,0,6,0,12,,,,,
20774187,LAKE COUNTY,% JENNIFER NEIFORD,39434 N MEYERS RD,LADY LAKE,FL,32159-3946,3187,6,9,2000,198109,2,0,161123000,5,1,,0,0,1,0,12,,,,,
61704201,SHAKYAMUNI BUDDHIST CENTER,% JUDYTH PISANI,3439 NE SANDY BLVD,PORTLAND,OR,97232-1959,0,3,3,7000,200403,1,10,0,1,1,,0,0,6,0,12,,,,X50,
10677365,ANGEL COVERS,% KARI FILLMORE,6889 W 95TH AVE,BROOMFIELD,CO,80021-4823,0,3,3,1000,200301,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,P60,
10948778,FOUR WAY FARM INC,% MARGARET HILL,6404 COUNTY LINE RD W,MITCHELL,GA,30820-3144,0,3,3,4000,201405,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,D20,
20778129,PTA TEXAS CONGRESS,% CHRISTI ESQUIVEL,3430 BARREL PASS,SAN ANTONIO,TX,78245-2912,1889,3,9,2000,196709,1,16,59035000,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,B94O,MARY LOU FISHER ELEMENTARY PTA
30498230,STARBRIDGE MINISTRIES,% DAVID BAILEY,1634 HIGHLAND VALLEY CIR,WILDWOOD,MO,63005-4919,0,3,3,1700,202001,1,16,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,P99,
20800578,VOLUNTEER RANCH HORSE ASSOCIATION INC,% SUMMER KELLEY,112 RIVER RIDGE RD,BURLISON,TN,38015-0000,0,3,3,1000,201907,1,15,0,1,1,202312.0,3,4,1,0,12,60659.0,327419.0,327419.0,D11,
46008232,FLORENCE M CUSHING 1-01852-1,% FLEET PRIVATE CLIENTS GROUP,PO BOX 653067,DALLAS,TX,75265-3067,0,92,0,1000,0,0,0,0,0,12,202409.0,4,3,0,1,9,462615.0,59425.0,,,FLEET NATIONAL BANK
43406877,CHRISTIAN COMMUNITY MINISTRY JESUS THE FOUNTAIN OF LIFE,,PO BOX 673157,MARIETTA,GA,30006-0053,0,3,3,7000,199807,1,10,1000000,1,1,,0,0,6,0,12,,,,X20Z,MINSTERIO COMUNIDADE CRISTA
20646522,UNITED DAUGHTERS OF THE CONFEDERACY,% ROBIN RAMSEY,325 RIDGEWOOD DR,HENDERSON,TN,38340-2271,882,3,9,2300,196710,1,16,0,5,1,202508.0,0,0,2,0,8,0.0,0.0,0.0,,TN DIV GREAT-GRANDDAUGHTERS CLUB
30425229,TENAKEE HISTORICAL COLLECTION,% VICKI WISENBAUGH,PO BOX 633,TENAKEE SPGS,AK,99841-0633,0,3,3,1000,200411,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,,
20653253,REGION IV CHAPTER OF THE TEXAS COUNCIL OF WOMEN SCHOOL EXECUTIVES,% DANETTE MALDONADO,6620 MEADOWLAWN ST,HOUSTON,TX,77023-4012,0,6,3,1000,201403,2,0,0,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,S81,
20779811,EDISON PORCELAIN ARTISTS INC,% SANDRA KNIPE,14811 LAGUNA DR UNIT 202,FORT MYERS,FL,33908-8114,0,7,3,1000,200607,2,0,0,1,1,202405.0,0,0,2,0,5,0.0,0.0,0.0,N50,
43773761,GRACE & MERCY FOUNDATION OF AMERICA INC,% ROSEMARY V LEWIS,5122 MABELVALE PIKE,LITTLE ROCK,AR,72209-1608,0,3,3,1000,200706,2,15,0,1,1,,0,0,0,0,12,,,,,
10766887,HIS HANDS EXTENDED INC,% C LAVONDA BOLIN,2614 CASHEL LN,POWDER SPGS,GA,30127-1775,0,3,3,1200,200308,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P40,
43632322,SILICON VALLEY BASEBALL ASSOCIATION,% DAVID MCPHERSON,5916 SMOKY QUARTZ LOOP,SAN JOSE,CA,95123-6806,0,3,3,1000,200210,1,16,0,5,1,202409.0,1,3,2,0,9,4143.0,44960.0,44960.0,N63,
20607200,PALM SPRINGS MODERN COMMITTE,% PETER MORUZZI,PO BOX 4738,PALM SPRINGS,CA,92263-4738,0,3,3,2000,200503,1,16,0,1,1,202506.0,4,4,1,0,6,210635.0,359102.0,322975.0,A25,
10631361,WASHINGTON INTERNATIONAL SCHOOL,,PO BOX 77804,SEATTLE,WA,98177-0804,0,3,3,2000,200509,1,11,0,1,1,202412.0,5,6,1,0,12,892226.0,1712518.0,1712518.0,B28,LIANG JAYME
43657544,BRUCE LEE FOUNDATION INC,% SHANNON LEE,9854 NATIONAL BLVD STE 181,LOS ANGELES,CA,90034-2713,0,3,3,1000,200306,1,15,0,1,1,202412.0,4,4,1,0,12,236277.0,222051.0,208633.0,A20,
50528791,PROMISED LAND FOUNDATION INC,% BEVERLY FINNELL,3760 BATES PIKE SE,CLEVELAND,TN,37323-8002,0,3,3,1000,200304,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,I40,
30487461,CREEKSIDE MINISTRIES INC,% FRESH MINISTRIES,1131 N LAURA ST,JACKSONVILLE,FL,32206-4911,0,3,3,1200,200303,1,15,0,1,1,202412.0,2,4,1,0,12,11886.0,120475.0,120475.0,Q33,
10553410,NEW LIFE MINISTRIES CHURCH OF GOD OF PROPHECY,% JOHN KIRBY,4127 WINDSOR CASTLE WAY,DECATUR,GA,30034-5363,2358,3,9,7000,197210,1,10,1000000,5,1,,0,0,6,0,8,,,,,
30440872,LOMA PUBLIC EDUCATION FUND,% PAT MCGRATH,23800 SUMMIT RD,LOS GATOS,CA,95033-9289,0,3,3,1200,201803,1,15,0,1,1,202406.0,4,4,1,0,6,353564.0,411458.0,362959.0,B12,
10822826,UNDERSTANDING GODS PURPOSE MINISTRIES,% SHERONNE SINGLETON,PO BOX 694351,MIAMI,FL,33269-1351,0,3,3,7000,200607,1,10,0,1,1,,0,0,6,0,11,,,,X20,
46880984,CHRISTINE & REGINALD LANGELL FUND,% FLEET NATIONAL BANK,PO BOX 653067,DALLAS,TX,75265-3067,0,3,3,1000,200005,1,4,0,2,1,202412.0,6,4,0,1,12,1157004.0,264926.0,,T21,
10557552,WORLD CAFE COMMUNITY FOUNDATION,% AMY LENZO,3060 EL CERRITO PLAZA 135,EL CERRITO,CA,94530-4011,0,3,3,1000,200311,1,3,0,1,1,202412.0,2,3,0,1,12,23511.0,37878.0,,T23,
61350190,ISRAEL AIR FORCE CENTER FOUNDATION INC,% STEPHEN J SAFT - SECRETARY,4089 GENOA DR,LAS VEGAS,NV,89141-4233,0,3,3,1200,199305,1,15,205000000,1,1,202412.0,2,5,1,0,12,19492.0,813485.0,813485.0,Q05,
43674724,WARE PREP ACADEMY OF ATLANTA INC,% GREG WARE,128 CLIFFORD CT,CANTON,GA,30115-9276,0,3,3,2000,200409,1,15,0,1,1,202505.0,0,0,2,0,5,0.0,0.0,0.0,B90,
10421753,REAL J DAIGLE EVANGELISTIC CORPORATION,,5971 N EDENBROOK LN,TUCSON,AZ,85741-3755,0,3,3,1000,198909,1,16,6007000,1,1,202412.0,4,4,1,0,12,105016.0,117543.0,117543.0,Q330,
43624205,RUSK POLICE ASSOCIATION,% HUGHES STEPHEN,197 S MAIN ST,RUSK,TX,75785-1325,0,4,3,2000,201603,2,0,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,W12,
61720899,PARENTS OF 5678 DANCE BOOSTER CLUB,% SUYAPA JOURNEY,PO BOX 46,HAYSVILLE,KS,67060-0046,0,3,3,1000,200508,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,A11,
61194528,DUCKS UNLIMITED INC,% DUCKS UNLIMITED INC,1 WATERFOWL WAY,MEMPHIS,TN,38120-2350,9352,3,9,2800,195606,1,15,0,1,1,,0,0,2,0,6,,,,,STATEN IS BROOKLYN CHAPTER
10739393,ICE HOUSE MUSEUM & CULTURAL CENTER INC,% STEPHANIE MAGEE - SONIA LEJUNE,818 EARNEST AVE,SILSBEE,TX,77656-4958,0,3,3,1000,200211,1,15,0,1,1,202412.0,3,3,1,0,12,67439.0,94054.0,88325.0,A50,
10791428,COYLE SCHOOL FOUNDATION,% JULIE WEATHERS,PO BOX 122,COYLE,OK,73027-0122,0,3,3,1000,200703,1,15,0,1,1,202506.0,4,4,1,0,6,153724.0,120272.0,81595.0,B90,
43578179,OTHER 98 PERCENT ACTION INC,% GENEVIEVE RAYMOND,1752 NW MARKET ST 4811,SEATTLE,WA,98107-5264,0,4,3,2000,200406,2,0,0,1,1,202412.0,5,6,1,0,12,698477.0,1183065.0,1183065.0,V01,
43493760,SANDS FAMILY FOUNDATION,% O JACKSON SANDS III TREAS,638 CAMELIA LN,VERO BEACH,FL,32963-1840,0,3,3,1000,200003,1,4,0,2,1,202412.0,5,4,0,1,12,592074.0,137404.0,,T20,
61520559,CHILDREN OF DIFFERENCE FOUNDATION INC,% LISA HEDLEY,173 E INLET DR,PALM BEACH,FL,33480-3052,0,3,3,1000,199811,1,15,994160122,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P80,
20727065,GIVE A SLICE,% ROB DELIEMA,7755 CENTER AVE STE 300,HUNTINGTN BCH,CA,92647-3084,0,3,3,1000,200909,1,15,0,1,1,202412.0,3,4,1,0,12,66288.0,375064.0,375064.0,P60,
61733210,GOSPEL BROADCASTING COMPANY,,8900 GERMANTOWN RD,OLIVE BRANCH,MS,38654-8532,0,3,3,7000,201409,1,10,0,1,1,,6,6,6,0,12,,,,X82,LARRY EVERSON
30533724,STUDENTS TAKING RESPONSIBILITY IN DEVELOPING EXCELLENCE INC,% DAVID R HAWKINS,3481 MARCUS POINTE BLVD,PENSACOLA,FL,32505-1890,0,3,3,1200,200402,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,O20,STRIDE
43754233,VETERANS CLUB OF SOLIVITA,% MICK MCCABE,PO BOX 581770,POINCIANA,FL,34758-0023,0,19,3,1000,201404,1,0,0,5,1,202412.0,4,4,1,0,12,117149.0,159568.0,159568.0,W30,
30540364,DENTON FREEDOM HOUSE,% JEREMY ADAMS,3083 TRAILS END,AUBREY,TX,76227-4078,0,3,3,1000,200504,1,15,0,1,1,202412.0,6,6,1,0,12,1481633.0,3075572.0,2914689.0,I31,
10419015,DUCKS UNLIMITED INC,% DUCKS UNLIMITED INC,1 WATERFOWL WAY,MEMPHIS,TN,38120-2350,9352,3,9,2800,195606,1,15,0,1,1,,0,0,2,0,6,,,,,MERRYMEETING BAY CHAPTER
43709177,CAMP TAYLOR INC,,8224 W GRAYSON RD,MODESTO,CA,95358-8626,0,3,3,1000,200302,1,15,0,1,1,202412.0,6,6,1,0,12,4639459.0,1117808.0,1109449.0,O43,KIMBERLIE GAMINO
30364920,GET A L I F E PROGRAM,% JOSEPH CAMMARANO,29630 GINNETTO DR,WESLEY CHAPEL,FL,33543-6699,0,3,3,1200,200005,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,O50,
10418138,DUCKS UNLIMITED INC,% DUCKS UNLIMITED INC,1 WATERFOWL WAY,MEMPHIS,TN,38120-2350,9352,3,9,2800,195606,1,15,0,1,1,,0,0,2,0,6,,,,,PISCATAQUIS CHAPTER
20799007,HARVEST MINISTRIES INTERNATIONAL INC,% TIFFINY CONTRERAS,PO BOX 727,LORIDA,FL,33857-0727,3087,3,9,7000,0,0,10,0,5,1,,0,0,6,0,6,,,,,
46019230,GERTRUDE M HIBBARD TRUST 20 00 1388 0 UW NECT FBO,% FLEET PRIVATE CLIENTS GROUP,PO BOX 653067,DALLAS,TX,75265-3067,0,92,3,1000,0,0,0,0,6,12,202412.0,6,4,0,1,12,1480074.0,355818.0,,,WESSON MEM
10670827,FAIR OAKS RANCH ELEMENTARY P T O,% LISA RENTZ,29085 RALPH FAIR RD,FAIR OAKS,TX,78015-4738,0,3,3,1000,200501,1,16,0,5,1,202406.0,3,4,1,0,6,34364.0,174072.0,141952.0,B94,
10918978,AMERICAN SCHOOL OF GURMAT SPIRITUALITY,% GURBACHAN SINGH,2720 14TH ST,RIVERSIDE,CA,92507-4969,0,3,3,1000,201211,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,X99,
10554709,FLORIDA PROTON THERAPY INSTITUTE INC,% C CRAIG TISHER MD,2015 JEFFERSON ST,JACKSONVILLE,FL,32206-3531,0,3,3,1000,200206,1,15,0,1,1,202406.0,9,9,1,0,6,140234180.0,51268586.0,51268586.0,E24,
61661314,ANDERSON SPRINGS COMMUNITY ALLIANCE,% JEFFREY GOSPE,PO BOX 884,MIDDLETOWN,CA,95461-0884,0,3,3,1200,200303,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,C30,
60665174,CALVIN K KAZANJIAN ECONOMICS FOUNDATION INC,,7338 E SUNSET SKY CIR,SCOTTSDALE,AZ,85266-4221,0,3,3,2000,194901,1,4,59000000,1,1,202412.0,7,6,0,1,12,9294106.0,1028200.0,,,
46971851,RITTER CHARITABLE TR,,1980 FESTIVAL PLAZA DR STE 300,LAS VEGAS,NV,89135-2930,0,3,3,1000,200401,1,17,0,2,1,202412.0,6,4,1,0,12,1493397.0,138606.0,138606.0,T11,RITTER JOHN TTEE
10936260,GYUTO FOUNDATION INC,,6401 BERNHARD AVE,RICHMOND,CA,94805-1655,0,3,3,7000,201009,1,10,0,1,1,,4,4,6,0,12,,,,X50,
10724516,ORGANIZACION DE IGUAIDAD DE DERECHOS,% VICTOR B PALMA,801 QUEENS RD,PASADENA,TX,77502-4413,0,3,3,1000,200305,1,15,0,1,1,202412.0,1,1,2,0,12,115.0,245.0,245.0,P43,
61671138,RAINBOW VILLAGE III INC,% MATHEW ELMORE,1240 DAUTEL LN,SAINT LOUIS,MO,63146-5533,0,3,3,1000,200311,1,17,0,1,1,202412.0,5,4,1,0,12,724438.0,242515.0,242515.0,L21,
43847953,MIDDLETON CHAMBER OF COMMERCE,% KASSA HARTLEY,PO BOX 434,MIDDLETON,ID,83644-0434,0,6,3,1000,201405,2,0,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,S41,
43688669,WHEELOCK CIVIC ASSOCIATION,% DANNY RAMSEY,PO BOX 222,WHEELOCK,TX,77882-0222,0,3,3,1000,200307,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,S20,
10599770,KRIMSON COMMUNITY FOUNDATION,% CLARENCE BURGE,PO BOX 725227,ATLANTA,GA,31139-2227,0,3,3,1000,200210,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,B82,
10591699,JASPER COUNTY HUMANE SOCIETY INC,% TRACY CAMPBELL,1060 CONCORD RD,SHADY DALE,GA,31085-3317,0,3,3,4000,200209,1,15,0,1,1,202412.0,2,4,1,0,12,14169.0,124170.0,124170.0,D20,
16033309,JOHN & ANN WATSON EDUCATIONAL TRUST 124-6130815130,% SANFORD TR CO TTEE,PO BOX 653067,DALLAS,TX,75265-3067,0,92,0,1000,0,0,0,0,0,12,202408.0,4,3,0,1,8,478147.0,62222.0,,,291
61179086,DUCKS UNLIMITED INC,% DUCKS UNLIMITED INC,1 WATERFOWL WAY,MEMPHIS,TN,38120-2350,9352,3,9,2800,195606,1,15,0,1,1,,0,0,2,0,6,,,,,BIGELOW HOLLOW CHAPTER
30394135,CHRISTIAN DEVELOPMENT FOUNDATION,% JAMES D ROSE,715 W MAIN ST,EASTLAND,TX,76448-2534,0,3,3,1000,200603,1,15,0,1,1,202312.0,4,4,1,0,12,337013.0,172530.0,172530.0,X12,
43249629,GREEN CORPS CAMPAIGNS INC,,1543 WAZEE ST STE 300,DENVER,CO,80202-1465,0,4,0,1000,0,0,0,0,0,1,202406.0,3,1,2,0,6,76619.0,3625.0,3625.0,,
43801036,PTA TEXAS CONGRESS,% KARI DAY,5350 FRANZ RD,KATY,TX,77493-1747,1889,3,9,2000,196709,1,16,59035000,1,1,202506.0,3,4,1,0,6,67417.0,125163.0,27360.0,B940,KATY JUNIOR HIGH SCHOOL PTA
20602145,PTA TEXAS CONGRESS,% DON ELKINS II,9650 BRAUN RD,SAN ANTONIO,TX,78254-0000,1889,3,9,2000,196709,0,16,0,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,,ANNA MAE MAS NICHOLS ELEMENTARY PTA
36005851,BURLINGTON FIREFIGHTERS BENEFIT ASSOCIATION INC,% RICHARD DESAUTELS,175 55TH AVE SW,VERO BEACH,FL,32968-2272,0,4,3,3000,201805,2,0,263279000,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,M01,
20742708,ENDTIME REVIVAL TABERNACLE CHURCH INC,% COLEMAN DUMAS JR,PO BOX 4612,MACON,GA,31208-4612,0,3,3,7120,200604,1,10,0,1,1,,0,0,6,0,12,,,,X20,
46191561,TRUST UA JOSEPHINE BELL TRASK V-10460,% STATE STREET BANK & TR CO TTEE,PO BOX 653067,DALLAS,TX,75265-3067,0,3,3,1000,199211,1,4,602000000,2,1,202407.0,6,4,0,1,7,1806694.0,211956.0,,,
30442967,VIETNAMESE BAPTIST MINISTRY OF GAINESVILLE GEORGIA INC,% JOE TU,751 GREEN ST NW,GAINESVILLE,GA,30501-3321,0,3,3,7000,201812,1,10,0,1,1,,4,4,6,0,12,,,,X21,
10649149,MONTANA 4-H FOUNDATION INC,% MUSSELSHELL-GOLDEN VALLEY COUNTY,204 8TH AVE E,ROUNDUP,MT,59072-2347,5954,3,9,2000,201310,0,15,0,5,1,202409.0,0,0,2,0,9,0.0,0.0,0.0,,MUSSELSHELL GOLDEN VALLEY 4H COUNCI
43825152,TRY JESUS CHRISTIAN COMMUNITY CHURCH,% CELESTINE M TOWNSEND,2708 OAKWOOD RD NW,HUNTSVILLE,AL,35810-3932,0,3,3,7000,200711,1,10,0,1,1,,0,0,6,0,12,,,,X200,
10969614,TECHNOLOGY LEARNING CENTER INC,,PO BOX 801337,ACWORTH,GA,30101-1215,0,3,3,1200,201202,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,U99,SHELLY PHILLIPS SEC
10667433,KNIGHTS OF COLUMBUS,% WM TODD WOHLMAN FIN SEC,PO BOX 851,STEVENSVILLE,MT,59870-0851,188,8,9,1000,194010,1,0,0,5,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,,13093 OUR LADY OF THE MOUNTAINS
50570400,GRANADA HILLS CHARTER,% EUGENE STRAUB,10535 ZELZAH AVE,GRANADA HILLS,CA,91344-5902,0,3,3,1000,201012,1,15,0,1,1,202406.0,9,9,1,0,6,176325748.0,104347825.0,103229274.0,B29,
20551415,WORD OF GOD MINISTRIES,% HATTIE M YOUNG,647 NORRIS ST,GREENVILLE,MS,38703-6043,0,3,3,3000,200708,1,10,0,1,1,,0,0,6,0,12,,,,X20,
20813083,TRANSFORMATION PROJECT PRISON MINISTRY,,461168,AURORA,CO,80046-0000,0,3,3,1700,201604,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,X20,
20561610,CHILDRENS CENTER FOUNDATION,% R WAYNE ANDERSON,6800 NW 39TH EXPY,BETHANY,OK,73008-2513,0,3,3,1000,200204,1,17,0,1,1,202406.0,7,4,1,0,6,9100078.0,297446.0,216903.0,T112,
30470260,TOASTMASTERS INTERNATIONAL,% INPO TOASTMASTERS CLUB,1643 PERSERVERENCE HILL CIR NW,KENNESAW,GA,30152-4406,820,3,9,2000,194505,1,16,59319000,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,,4903 INPO TOASTMASTERS CLUB
30395096,CHEROKEE AFFORDABLE HOUSING INC,% GARY COOPER,1500 HENSLEY DR,TAHLEQUAH,OK,74464-5258,0,3,3,1000,201407,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,L20,
10776195,DEMING ANIMAL GUARDIANS,% DIANA L BELL,PO BOX 1275,DEMING,NM,88031-1275,0,3,3,4000,200710,1,15,0,1,1,202412.0,4,4,1,0,12,136452.0,203671.0,203671.0,D20,
20615159,SHILOH MISSIONARY BAPTIST CHURCH OF TAVARES INC,,PO BOX 464,TAVARES,FL,32778-0464,0,3,3,7100,200212,1,10,0,1,1,,0,0,6,0,12,,,,X21,
10720520,FRANKLIN HIGH SCHOOL PARENT BOOSTER CLUB,% FRANKLIN HIGH SCHOOL,6400 WHITELOCK PKWY,ELK GROVE,CA,95757-5928,0,3,3,1000,200411,1,16,0,1,1,202506.0,4,5,1,0,6,162050.0,647497.0,500085.0,B11,
20744398,NATHIFA DANCE COMPANY & OUTREACH INC,% LAVONDIA B SMITH,901 WOODBROOK RD,CENTER POINT,AL,35215-4377,0,3,3,1000,200604,1,16,0,1,1,202412.0,1,3,1,0,12,678.0,83406.0,83406.0,A62,
30521416,BIAGINI BASEBALL FOUNDATION,% WILLIAM E LONG,PO BOX 21625,OKLAHOMA CITY,OK,73156-1625,0,3,3,1000,200508,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,T31,BIAGINI BASEBALL FOUNDATION
56064103,TRUST U W O FRANCES A DEBLOIS,% R I HOSPITAL TRUST NATL BANK,PO BOX 653067,DALLAS,TX,75265-3067,0,3,3,1000,197905,1,4,560000000,2,1,202410.0,4,3,0,1,10,451494.0,74786.0,,,
10582436,THE HOLY MOTHER OF GOD ORTHODOX CHURCH,,2806 MESQUITE LN,GEORGETOWN,TX,78628-2712,6155,3,9,7000,201508,1,10,0,1,1,,0,0,6,0,12,,,,X21,
20721666,LIGHTING THE WAY MINISTRIES INC,% NANCY ASCHENBECK,4401 MARSH RD,MARIETTA,GA,30066-1830,0,3,3,1000,200610,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,X01,
61736261,IDAHO RADIOLOGICAL SOCIETY,% CURTIS H COULAM TREASURER,420 E CURLING DR,BOISE,ID,83702-1901,0,6,3,3000,201111,2,0,0,5,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,S41,JAMES FRIEDRICH SCHMUTZ
10625013,FORUM OF CHRISTIAN BUSINESS LEADERS INC,% ROBERT M ANDERSON,3515 SEABREEZE LN,CORONA DL MAR,CA,92625-1646,0,3,3,1000,200304,1,16,0,1,1,202412.0,3,4,1,0,12,60194.0,141355.0,141355.0,B99,
50629625,UNITED STATES BOWLING CONGRESS INC,% ROBERT LAFIETTE,47 NORTHGATE DR,MONROE,LA,71201-2214,4348,3,9,1000,200409,1,16,0,1,1,202507.0,0,0,2,0,7,0.0,0.0,0.0,N70,86618 NORTHEAST LOUISIANA USBC
10632263,WHITE LILY FOUNDATION 0012332370,% FLEET NATIONAL BANK,PO BOX 653067,DALLAS,TX,75265-3067,0,3,3,1000,200212,2,4,0,1,1,202411.0,5,3,0,1,11,609424.0,71756.0,,T20,
46232529,MAY B SADOWSKI TR 09-120760,% SHAWMUT BANK,PO BOX 653067,DALLAS,TX,75265-3067,0,3,0,1000,0,1,4,0,2,1,202412.0,6,5,0,1,12,2452284.0,548969.0,,,
10593010,AVALON KIDS BASEBALL,% RICHARD HERNANDEZ,PO BOX 1126,AVALON,CA,90704-1126,0,3,3,1200,200210,1,15,0,1,1,202412.0,4,3,2,0,12,244404.0,35549.0,35549.0,N63,
20626985,TIPPAH COUNTY HISTORICAL MUSEUM INC,% KYLE SMITH,106 N SIDDALL ST,RIPLEY,MS,38663-2036,0,3,3,1000,200305,1,15,0,1,1,202412.0,3,3,1,0,12,82046.0,65647.0,65647.0,A54,
30442325,GLOBAL HEALTH ACCESS PROGRAM,% THOMAS LEE,10642 AYRES AVE,LOS ANGELES,CA,90064-3332,0,3,3,1000,200306,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,Q33,
46014691,ALBERT L & OLIVE D PARTRIDGE DONERS DECL TRUST DDT 10-20-59,% STATE BANK & TRUST CO TTEES,PO BOX 653067,DALLAS,TX,75265-3067,0,3,3,1000,197808,1,4,602000000,1,1,202409.0,5,3,0,1,9,674650.0,77477.0,,,
61739337,MANSION MINISTRIES INTERNATIONAL CHRISTIAN CENTER INC,% SUSANNE ALLEN,PO BOX 246505,MIRAMAR,FL,33024-0125,0,3,3,7000,200703,1,10,0,1,1,,3,3,6,0,12,,,,X20,
30414694,CHESTER COMMUNITY CHURCH IN,,96984 BLACKROCK RD,YULEE,FL,32097-6360,0,3,3,1270,202401,1,10,0,1,1,,0,0,6,0,12,,,,X20,
47000471,JOSEPH MOSKUS FAM TR 0016335370,% FLEET NATIONAL BANK,PO BOX 653067,DALLAS,TX,75265-3067,0,3,3,1000,200408,1,4,0,2,1,202412.0,4,3,0,1,12,367412.0,86468.0,,X112,
47023146,BARRY AND MYRA COHEN FAMILY FOUNDATION,,1518 THATCH PALM DR,BOCA RATON,FL,33432-7435,0,3,3,1000,200607,1,4,0,1,1,202412.0,5,5,0,1,12,554191.0,961635.0,,T20,BARRY COHEN TTEE
43726889,GRACE TABERNACLE CHURCH OF BROWARD CORP,% REV JULIAN MCVANE,36 GABLES BLVD,WESTON,FL,33326-2592,0,3,3,7000,200506,1,10,0,1,1,201912.0,0,0,6,0,12,0.0,0.0,0.0,X21,
30407715,AMERICAN SEWING GUILD INC,% CINDY LANDRY,25740 TAREK LN,PLAQUEMINE,LA,70764-6564,3534,3,9,2000,0,1,15,281995000,5,1,,0,0,2,0,12,,,,,BATON ROUGE CHAPTER
20521524,ASSOCIATION OF EXOTIC MAMMAL VETERINARIANS,% MICHAEL DUTTON,PO BOX 1868,MT JULIET,TN,37121-1868,0,6,3,2000,200107,0,0,0,1,1,202412.0,6,4,1,0,12,1086833.0,411079.0,411079.0,S41,
50614326,LCF MONTESSORI TSUNAMI RELIEF FUND,% PADMINI JOSEPH,4951 RUPERT LN,FLINTRIDGE,CA,91011-3634,0,3,3,1000,200504,1,15,0,5,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,Q33,
43626498,AMERICAN TRAIN DISPATCHERS ASSOCIAT ION,% MATT MICHALSKE,1944 E CARR SMITH ST,WASILLA,AK,99654-0748,5908,5,9,3000,201211,2,0,0,5,1,202507.0,0,0,2,0,7,0.0,0.0,0.0,J40,ALASKA SYSTEM COMMITTEE
46133986,MARION W RICH FUND 57085052,% BAYBANK NORFOLK,PO BOX 653067,DALLAS,TX,75265-3067,0,3,3,1000,198202,1,4,909000000,2,1,202412.0,5,4,0,1,12,817266.0,185024.0,,,
